ra,dec,phot_g_mean_mag
273398,-15599,74
273741,-15385,68
273920,-15894,80
274407,-15431,66
274607,-15304,70
274667,-15192,79
274841,-15613,74
275037,-15832,48
275077,-15219,78
275260,-15231,62
275558,-15088,70
276314,-15123,78
276407,-15153,74
276535,-15936,72
276599,-15630,73
276881,-15373,69
277960,-15183,72
278157,-15702,75
278523,-15767,75
279198,-15945,62
279288,-15026,74
279760,-15039,62
279923,-15156,76
280541,-15662,77
280569,-15856,80
280618,-15906,79
280666,-15522,67
280940,-15274,73
281879,-15984,79
282155,-15295,80
282196,-15027,79
282434,-15050,76
283231,-15330,76
283306,-15429,77
283680,-15603,50
283812,-15749,79
284773,-15860,80
285014,-15747,75
285390,-15283,61
285874,-15283,75
286422,-15660,59
286682,-15473,75
286812,-15920,80
287319,-15044,79
287715,-15078,57
287773,-15920,72
287826,-15339,77
288228,-15017,76
289417,-15967,70
289417,-15965,79
289750,-15538,55
289790,-15908,57
290432,-15955,44
290904,-15812,74
291222,-15026,73
291546,-15053,57
291571,-15203,76
291742,-15293,75
292147,-15102,67
292391,-15359,71
292509,-15976,77
293109,-15752,78
293314,-15008,79
293460,-15824,78
294968,-15168,67
295881,-15978,78
295890,-15471,54
296304,-15110,80
297810,-15164,77
297873,-15869,76
298671,-15914,80
299143,-15704,73
299394,-15454,78
299488,-15492,50
299549,-15970,75
300124,-15887,71
300638,-15874,74
300889,-15413,71
302122,-15033,62
302142,-15731,80
302206,-15412,70
303543,-15896,78
304192,-15181,73
304362,-15828,74
304739,-15858,66
305247,-15429,74
305553,-15626,80
305592,-15828,78
305801,-15791,77
306740,-15908,80
307052,-15705,77
307182,-15741,61
307692,-15771,72
307768,-15056,59
308708,-15797,80
309339,-15148,64
310116,-15384,78
310662,-15671,79
311313,-15798,69
311346,-15035,71
311843,-15929,78
311863,-15615,79
312650,-15511,77
313733,-15283,78
315643,-15474,76
316790,-15973,69
316798,-15748,74
316993,-15624,69
317533,-15704,75
318937,-15171,43
320374,-15156,76
320450,-15977,77
321613,-15245,76
325639,-15762,77
326079,-15972,75
327303,-15121,80
328751,-15258,67
329448,-15123,74
329706,-15129,72
330387,-15612,68
330469,-15398,70
333655,-15102,71
333659,-15820,63
333685,-15702,73
334363,-15980,68
335907,-15585,80
336434,-15357,77
340413,-15619,80
341367,-15584,62
343662,-15821,33
346471,-15453,76
347813,-15184,76
349920,-15782,70
350664,-15039,52
351738,-15248,71
351985,-15299,61
352727,-15982,78
353706,-15246,55
353924,-15299,70
354513,-15096,61
355058,-15421,78
355492,-15463,78
355616,-15448,48
355956,-15285,67
356511,-15134,74
357382,-15861,58
358061,-15855,78
359589,-15848,60
1360,-14422,71
2068,-14825,69
3616,-14432,68
3669,-14805,63
3701,-14178,68
7467,-14864,61
9013,-14973,62
12139,-14751,78
16917,-14169,80
17486,-14253,80
17529,-14421,78
20859,-14207,80
21326,-14994,75
21405,-14599,45
25203,-14892,73
25754,-14491,72
26284,-14562,70
27154,-14765,65
29519,-14772,80
31643,-14464,79
31993,-14251,80
32444,-14885,74
32793,-14702,76
33330,-14908,76
34536,-14134,62
35032,-14419,80
35071,-14625,77
35457,-14285,72
35690,-14901,77
38314,-14363,76
38506,-14169,77
38910,-14946,65
39141,-14657,67
39849,-14290,79
40111,-14449,66
40392,-14549,59
43726,-14025,70
45953,-14225,77
46269,-14398,79
47945,-14926,75
48708,-14443,75
48973,-14800,77
49672,-14254,74
50854,-14876,75
50865,-14221,78
51253,-14116,77
51922,-14367,72
53584,-14710,77
54199,-14100,79
55393,-14299,70
55476,-14363,70
55640,-14845,79
56734,-14478,70
56842,-14769,79
58377,-14971,63
58744,-14906,62
61081,-14262,80
61502,-14727,77
62403,-14796,79
62740,-14363,74
64016,-14931,78
64559,-14639,66
64972,-14592,75
65378,-14273,72
65964,-14015,79
66694,-14621,76
67211,-14979,72
67344,-14054,77
69225,-14926,79
69545,-14305,36
69833,-14360,51
69905,-14595,79
70137,-14201,68
70392,-14688,70
72898,-14589,79
73100,-14898,80
73994,-14874,75
74436,-14232,61
74651,-14784,73
74901,-14806,60
75967,-14370,64
75986,-14556,63
76152,-14947,66
76237,-14223,70
76451,-14784,80
76592,-14697,71
76857,-14556,80
78151,-14951,70
78500,-14607,61
79003,-14506,79
79857,-14769,79
80304,-14152,75
80340,-14555,73
80828,-14833,74
81255,-14273,73
81436,-14032,78
81610,-14049,77
84720,-14041,72
85455,-14041,79
86027,-14512,78
86739,-14822,35
87165,-14314,65
87402,-14484,53
88068,-14793,76
88135,-14557,75
88495,-14127,66
89101,-14167,36
89446,-14209,70
89709,-14207,75
90641,-14497,60
91054,-14084,68
91146,-14033,75
91224,-14120,75
91539,-14935,46
91976,-14264,77
92291,-14065,76
92394,-14584,52
94703,-14846,78
95313,-14305,79
95334,-14046,69
95827,-14835,69
95849,-14156,78
96100,-14833,70
96257,-14504,72
96556,-14489,80
96678,-14603,60
97624,-14954,67
97739,-14747,76
98041,-14142,80
98325,-14814,77
99468,-14456,77
99767,-14552,79
99820,-14146,43
99920,-14458,80
100452,-14475,77
100657,-14455,71
101497,-14796,53
101504,-14710,80
101637,-14524,67
101713,-14426,52
102215,-14389,71
102524,-14434,78
102610,-14113,79
102696,-14742,79
102730,-14264,80
103607,-14451,78
103696,-14155,70
103721,-14863,74
104027,-14043,74
104028,-14043,46
104505,-14820,75
105167,-14350,76
106388,-14872,74
106848,-14052,80
108136,-14492,79
108255,-14884,80
108326,-14580,68
108786,-14609,65
109025,-14510,70
109238,-14113,78
109274,-14847,73
110243,-14360,53
110508,-14718,79
110907,-14100,76
111027,-14813,77
111032,-14738,78
111278,-14883,68
111484,-14179,68
112340,-15000,62
112341,-14999,75
112473,-14358,72
112833,-14966,67
113342,-14338,62
113450,-14524,39
113727,-14163,76
113835,-14048,75
113987,-14711,79
114016,-14493,56
114035,-14698,76
114039,-14408,75
114114,-14595,70
114144,-14060,80
114149,-14483,71
114150,-14485,69
114151,-14461,78
114172,-14444,67
114196,-14562,80
114285,-14325,69
114412,-14441,65
114691,-14759,80
116370,-14686,68
116371,-14691,61
116487,-14564,49
116855,-14611,73
117062,-14097,79
117417,-14085,56
118079,-14846,56
118250,-14058,72
119301,-14590,79
119528,-14643,68
120259,-14138,74
120409,-14760,76
121451,-14113,80
121768,-14321,72
122288,-14582,71
122836,-14373,78
122876,-14438,74
123265,-14770,74
124505,-14975,76
124656,-14566,69
125013,-14612,80
125027,-14896,80
125190,-14363,75
125328,-14976,64
126170,-14601,79
126211,-14839,77
126482,-14929,59
126862,-14935,66
127766,-14012,74
128157,-14418,62
129733,-14674,75
129900,-14489,73
130100,-14697,75
130258,-14293,77
130730,-14995,79
130886,-14042,76
132618,-14613,80
133866,-14406,71
133929,-14040,79
135782,-14004,66
135901,-14437,72
137255,-14184,73
137349,-14201,77
137603,-14900,78
137824,-14947,80
138513,-14695,62
138669,-14947,71
138858,-14117,80
139282,-14574,55
141417,-14663,78
141679,-14491,77
141975,-14869,73
142769,-14818,76
143229,-14001,69
143876,-14691,79
144327,-14851,79
145076,-14332,50
146560,-14590,69
146772,-14036,78
147870,-14847,39
147955,-14079,72
149713,-14143,78
150247,-14158,77
150492,-14393,68
150564,-14911,75
151471,-14810,79
152430,-14763,69
152894,-14274,79
153515,-14726,79
157193,-14466,79
157908,-14885,71
158276,-14753,78
158777,-14904,78
160276,-14358,80
162482,-14022,80
162726,-14891,74
164205,-14899,77
164862,-14172,80
165049,-14083,53
166548,-14143,80
168020,-14123,77
168436,-14991,79
169202,-14508,70
169835,-14778,32
170287,-14081,74
170782,-14693,80
171426,-14537,66
174963,-14469,62
177173,-14345,66
177752,-14742,78
178112,-14127,75
178191,-14842,76
179696,-14866,79
181259,-14531,78
183878,-14072,69
184647,-14407,75
185729,-14663,74
186498,-14948,71
186643,-14987,79
187007,-14451,63
189573,-14060,80
190150,-14100,64
193245,-14621,66
193290,-14965,75
194107,-14950,72
194487,-14346,80
194514,-14986,68
194985,-14189,78
196465,-14112,66
196612,-14916,68
196913,-14188,76
197008,-14289,77
197810,-14242,74
198538,-14282,78
200527,-14420,62
203929,-14984,79
204507,-14592,73
206092,-14761,68
206186,-14226,68
206286,-14767,68
207334,-14762,80
208064,-14677,73
208465,-14664,76
209624,-14122,66
210117,-14952,77
211112,-14972,61
211162,-14164,79
211304,-14857,69
211673,-14205,54
212583,-14222,73
214501,-14706,64
214812,-14408,64
216149,-14082,70
216157,-14713,79
216838,-14839,72
220134,-14047,63
222329,-14149,57
222329,-14149,67
224158,-14104,76
226185,-14997,78
226856,-14679,69
226994,-14592,80
228174,-14694,80
228446,-14023,72
228578,-14210,59
229772,-14330,78
230156,-14741,70
230882,-14352,73
231021,-14310,73
231924,-14954,64
232890,-14317,77
233515,-14230,71
233882,-14790,36
234499,-14531,73
234621,-14517,64
234955,-14056,72
235957,-14027,75
237502,-14051,80
237907,-14866,78
237910,-14134,59
238324,-14717,76
239060,-14400,62
239139,-14830,60
239547,-14279,47
240260,-14423,79
241630,-14313,79
241763,-14071,62
241993,-14874,77
243102,-14800,74
243965,-14849,61
244752,-14873,54
244967,-14643,66
246282,-14036,79
247446,-14551,54
248373,-14166,70
248463,-14467,73
248565,-14742,79
249095,-14642,76
250828,-14035,79
251176,-14080,65
252112,-14909,60
253020,-14803,76
253062,-14371,79
254540,-14372,65
254673,-14870,64
257994,-14621,71
258261,-14824,77
258805,-14435,80
258834,-14584,57
260421,-14606,80
262281,-14081,77
263203,-14792,79
263933,-14644,68
264305,-14001,78
264599,-14104,66
264845,-14666,79
266024,-14421,80
266268,-14889,80
266346,-14446,79
266453,-14022,66
266582,-14082,79
266903,-14726,59
270085,-14208,72
271495,-14198,77
271643,-14973,78
271962,-14290,76
272740,-14731,76
274009,-14924,77
274073,-14949,77
274358,-14849,79
275264,-14979,71
275567,-14389,69
276276,-14649,75
276808,-14697,80
277013,-14661,79
277299,-14566,46
277445,-14582,60
277991,-14007,75
278086,-14644,63
278160,-14912,80
278181,-14866,46
278346,-14108,64
278413,-14854,57
278462,-14426,78
278639,-14569,71
279001,-14066,71
279350,-14933,77
279519,-14005,65
280228,-14506,70
280427,-14564,61
281693,-14467,72
281711,-14913,73
282049,-14708,67
282341,-14395,77
283339,-14315,73
283814,-14691,72
284192,-14858,71
284197,-14028,78
286060,-14334,76
286482,-14651,69
287979,-14585,65
288358,-14447,77
288500,-14039,65
288927,-14838,78
289670,-14539,71
289887,-14154,74
290033,-14453,70
290437,-14033,76
290678,-14037,78
291347,-14526,73
291603,-14551,67
291723,-14154,78
292153,-14160,72
292459,-14005,80
292742,-14563,65
293404,-14460,79
294296,-14431,66
294393,-14302,53
294819,-14259,78
294975,-14849,76
295021,-14045,72
295351,-14692,77
295761,-14232,73
297638,-14111,80
297924,-14777,68
298277,-14603,66
299539,-14977,77
300332,-14743,79
301599,-14913,80
302149,-14254,71
304760,-14291,72
304969,-14274,80
305194,-14785,61
305253,-14781,28
305859,-14256,67
305898,-14020,79
306058,-14114,67
306519,-14980,68
306769,-14786,77
308610,-14879,77
309030,-14672,79
309818,-14955,57
309887,-14975,78
310026,-14013,69
310251,-14511,78
311139,-14186,60
312704,-14200,77
313392,-14420,78
314674,-14483,59
314873,-14800,74
315410,-14713,80
315805,-14832,79
316239,-14545,76
316411,-14905,78
317050,-14322,80
317396,-14117,70
317922,-14472,64
318025,-14558,76
318095,-15000,80
318193,-14393,57
319953,-14018,70
321354,-14277,68
322417,-14027,63
322655,-14172,70
322668,-14291,63
324558,-14910,69
324812,-14059,75
325367,-14841,71
325386,-14049,50
325768,-14400,58
326004,-14749,59
326793,-14514,76
329032,-14036,67
329258,-14113,64
330163,-14164,76
330363,-14327,73
330846,-14952,76
331116,-14447,68
331556,-14896,70
331897,-14491,67
333107,-14194,60
334003,-14436,75
334105,-14045,79
334189,-14963,78
334234,-14657,71
334288,-14192,79
334525,-14498,77
335254,-14919,80
335389,-14457,70
335835,-14952,69
336499,-14952,78
336606,-14115,80
337572,-14586,63
337742,-14567,74
339644,-14037,66
339645,-14067,74
339981,-14553,77
340087,-14604,78
341072,-14612,72
341089,-14676,65
341928,-14056,57
342601,-14059,77
344003,-14664,76
344125,-14990,76
345354,-14272,70
345541,-14976,71
345683,-14254,79
346485,-14445,76
347457,-14511,64
348837,-14015,76
349900,-14067,77
350081,-14396,80
350389,-14033,80
350915,-14493,78
351355,-14016,75
352938,-14807,78
352985,-14937,78
353529,-14229,76
354946,-14222,49
355681,-14545,45
356120,-14420,79
356468,-14755,68
357487,-14336,80
357612,-14579,62
357615,-14984,75
357639,-14402,51
358125,-14251,55
359643,-14125,75
571,-13407,68
2723,-13903,73
3013,-13813,63
4141,-13404,71
4497,-13456,64
5044,-13061,66
11116,-13416,75
12357,-13562,52
13072,-13906,80
13426,-13920,72
16266,-13760,70
17822,-13503,58
18505,-13475,68
19111,-13548,76
19678,-13397,73
20170,-13890,66
21408,-13389,78
21715,-13056,54
22421,-13224,71
23861,-13381,70
26615,-13501,79
26743,-13889,67
27519,-13704,80
27863,-13657,77
27917,-13234,64
29879,-13872,57
30022,-13546,78
36118,-13293,76
39462,-13129,76
41031,-13859,42
41365,-13991,73
41647,-13973,80
42492,-13846,76
43976,-13701,78
44744,-13344,75
44981,-13683,68
45616,-13532,76
46517,-13435,80
46674,-13319,80
46827,-13763,68
47772,-13264,62
47878,-13525,76
48404,-13639,76
48770,-13828,71
51103,-13993,70
52114,-13209,66
52796,-13499,77
56190,-13468,80
57108,-13307,73
57256,-13138,76
58069,-13866,73
58488,-13995,77
59115,-13598,55
59508,-13509,23
60915,-13486,79
63022,-13223,79
63047,-13637,78
64121,-13185,80
67279,-13048,54
67542,-13592,60
67618,-13266,78
67858,-13644,62
69499,-13029,74
69500,-13032,79
69548,-13258,72
69732,-13347,78
70315,-13940,77
71699,-13581,80
72425,-13770,62
72563,-13569,75
73102,-13270,77
74436,-13705,76
74776,-13065,72
75169,-13504,75
76091,-13707,79
76481,-13914,79
76653,-13123,60
76898,-13986,77
78556,-13054,77
78643,-13924,79
79418,-13520,52
79894,-13177,42
80137,-13386,74
80148,-13112,75
80196,-13608,79
80462,-13756,66
80876,-13927,52
81413,-13133,72
81663,-13859,71
81886,-13579,71
82618,-13574,79
82719,-13735,79
83973,-13245,70
86829,-13057,80
86967,-13526,77
87114,-13358,71
87180,-13334,78
88410,-13464,79
89025,-13135,80
89184,-13159,78
90335,-13027,74
90560,-13033,76
91047,-13690,71
91265,-13754,75
91482,-13248,71
92313,-13221,73
93123,-13624,75
93937,-13718,50
94989,-13993,67
95526,-13336,78
95590,-13976,80
96226,-13231,80
96996,-13161,71
97073,-13053,73
97144,-13049,75
97645,-13148,61
97815,-13602,76
99178,-13790,80
99194,-13321,53
99678,-13250,78
100304,-13804,80
100372,-13946,80
100759,-13698,71
100924,-13859,79
101247,-13387,77
101991,-13703,79
103047,-13217,76
103452,-13191,75
103547,-13639,77
103632,-13753,80
103954,-13743,79
104652,-13860,76
104900,-13002,78
104999,-13708,77
105380,-13132,69
105668,-13190,78
105701,-13096,78
105729,-13218,76
105973,-13097,66
106256,-13967,77
106453,-13823,77
106907,-13719,80
107125,-13096,78
107488,-13616,69
107867,-13071,76
108852,-13800,75
108959,-13049,76
109177,-13455,77
109196,-13681,72
109281,-13990,78
109356,-13916,72
109490,-13887,74
109774,-13261,76
109795,-13623,80
110040,-13998,78
110099,-13537,77
110900,-13153,79
111284,-13752,57
111649,-13189,69
112331,-13139,68
112381,-13475,80
112476,-13989,72
112715,-13168,79
113287,-13420,78
113452,-13200,79
113535,-13039,78
113620,-13870,66
113901,-13824,80
114437,-13431,73
114898,-13886,69
115464,-13749,78
115538,-13277,80
116085,-13647,77
116932,-13021,73
117370,-13353,62
117943,-13900,55
118118,-13863,63
118208,-13895,79
118435,-13608,72
118922,-13732,72
120546,-13018,77
121118,-13136,80
121218,-13945,70
121382,-13573,75
122008,-13508,71
122665,-13799,54
123246,-13503,79
123319,-13133,79
123890,-13624,62
125146,-13633,78
125500,-13768,75
125695,-13055,59
125867,-13578,80
126945,-13593,74
127099,-13555,78
127605,-13468,73
128364,-13950,80
128572,-13247,79
129095,-13151,79
129532,-13926,79
130044,-13869,80
130588,-13294,79
131276,-13402,74
131431,-13282,75
131594,-13548,41
131897,-13527,75
132785,-13732,76
133128,-13233,58
133163,-13053,80
134050,-13904,80
136223,-13019,78
136811,-13307,70
137421,-13857,69
138921,-13131,70
139115,-13834,68
139979,-13306,68
140193,-13807,80
140291,-13386,75
140467,-13537,72
141798,-13901,70
142227,-13569,70
142322,-13737,63
143232,-13517,54
145251,-13093,74
145641,-13979,79
145877,-13696,76
147816,-13727,74
148250,-13163,74
149129,-13464,63
149533,-13129,70
149627,-13942,66
150638,-13296,69
151281,-13065,46
152261,-13196,76
152346,-13362,62
153756,-13797,76
154195,-13100,69
154599,-13305,67
155310,-13787,65
155545,-13410,69
155822,-13377,65
156466,-13133,74
157749,-13588,56
158302,-13404,60
158931,-13957,73
159389,-13385,39
160233,-13129,80
160557,-13788,66
160631,-13974,57
161603,-13460,73
161870,-13979,78
163574,-13758,54
165033,-13329,79
165902,-13435,61
166626,-13418,70
166673,-13003,64
167707,-13114,74
168211,-13934,70
170053,-13885,71
170494,-13211,77
171475,-13751,57
171901,-13106,74
172662,-13050,70
173617,-13807,78
174667,-13201,54
174876,-13185,65
177445,-13652,71
177525,-13440,80
177761,-13323,73
177762,-13693,77
179234,-13755,64
181503,-13317,73
183958,-13817,67
184754,-13542,73
185232,-13566,48
185537,-13163,74
187519,-13393,63
188149,-13859,57
190316,-13014,58
190317,-13015,58
190731,-13631,73
190887,-13860,71
190983,-13142,69
192114,-13327,79
192619,-13035,69
192854,-13493,77
193779,-13453,66
195105,-13892,74
197240,-13441,78
197840,-13963,66
198337,-13471,75
199243,-13159,75
200690,-13187,78
200918,-13649,77
201295,-13317,79
201816,-13310,75
202804,-13449,69
203262,-13514,80
203617,-13347,76
203624,-13435,80
203668,-13214,62
203948,-13478,77
204616,-13556,79
206027,-13383,78
206769,-13112,79
207587,-13110,66
207774,-13679,70
207896,-13015,68
209746,-13950,80
210031,-13467,74
213291,-13860,57
213322,-13819,79
213448,-13341,71
214777,-13371,45
214799,-13432,65
214881,-13711,79
215464,-13182,80
216323,-13353,61
216938,-13359,65
217946,-13192,79
218535,-13479,80
220512,-13854,78
222204,-13120,74
222496,-13509,79
222810,-13607,72
223052,-13505,77
223972,-13901,75
227093,-13446,74
227205,-13204,73
227260,-14000,74
227806,-13054,70
229131,-13217,80
229203,-13039,72
230039,-13192,78
233313,-13013,71
235317,-13970,68
235787,-13057,65
235790,-13555,78
237104,-13499,65
239189,-13576,73
239611,-13443,64
239737,-13170,77
240715,-13812,77
241532,-13891,73
241834,-13135,76
242069,-13769,74
242346,-13053,70
242765,-13992,74
242922,-13968,75
243407,-13035,80
244458,-13373,69
244499,-13445,73
245337,-13105,80
245697,-13197,79
247117,-13400,67
247357,-13570,65
249188,-13721,76
255295,-13569,70
257201,-13127,68
259251,-13101,73
260251,-13086,76
260515,-13147,78
262301,-13352,80
263056,-13683,80
263211,-13482,72
263462,-13505,77
263720,-13777,77
263781,-13638,69
264484,-13749,80
264876,-13650,75
265440,-13315,76
265522,-13940,79
265951,-13509,63
266588,-13308,80
266895,-13758,77
267016,-13612,80
268271,-13650,72
269279,-13653,75
269861,-13704,80
270182,-13780,80
270404,-13587,79
270894,-13254,74
272431,-13934,59
273029,-13805,79
273979,-13574,79
274590,-13439,72
274652,-13801,80
274656,-13977,79
274729,-13541,71
275542,-13959,80
275823,-13594,75
276313,-13978,62
276578,-13361,75
276738,-13855,78
278313,-13494,79
278547,-13093,69
278566,-13065,73
278697,-13435,80
278998,-13053,74
279051,-13834,78
279073,-13734,79
279481,-13473,71
279721,-13777,63
280078,-13073,77
282248,-13905,77
282630,-13572,58
282763,-13448,76
283602,-13006,79
284357,-13101,80
285556,-13254,78
286588,-13299,77
286607,-13456,76
286794,-13664,80
287351,-13457,67
290885,-13261,79
291284,-13439,62
291340,-13897,52
291602,-13272,77
292521,-13447,80
292738,-13382,76
293954,-13106,72
294259,-13173,70
294453,-13956,66
294775,-13670,75
295053,-13185,75
297013,-13704,61
297611,-13924,74
