ra,dec,phot_g_mean_mag
144044,-12867,90
144309,-12216,88
144592,-12659,87
144650,-12638,87
145337,-12309,89
145540,-12917,86
146367,-12471,83
146907,-12069,89
146950,-12580,84
147490,-12799,85
147577,-12277,85
147676,-12306,88
147754,-12942,89
148295,-12593,82
148614,-12922,87
149219,-12676,84
150159,-12145,90
150851,-12872,84
151359,-12979,88
151396,-12588,81
151461,-12017,82
151664,-12472,84
151732,-12879,89
152204,-12616,88
152697,-12862,86
153189,-12026,86
153581,-12584,85
154300,-12126,82
154780,-12275,83
155052,-12209,90
155090,-12152,86
155119,-12189,89
156598,-12077,88
156773,-12339,90
157263,-12273,89
157579,-12133,85
158005,-12199,87
158341,-12462,81
158868,-12885,87
159280,-12304,87
159481,-12944,81
160240,-12195,84
161311,-12902,90
161779,-12021,88
162042,-12127,86
162839,-12820,81
163778,-12204,90
164106,-12795,89
164399,-12158,82
164545,-12393,85
165066,-12137,86
165174,-12638,81
165649,-12383,88
166390,-12166,86
168091,-12833,90
168768,-12294,84
168810,-12956,86
168892,-12276,81
169196,-12670,85
169671,-12447,88
170135,-12674,89
171258,-12547,82
171843,-12466,86
172171,-12308,81
173210,-12343,90
173215,-12036,86
173559,-12864,82
175626,-12183,84
176562,-12025,84
177269,-12615,84
177652,-12706,88
178437,-12562,87
178707,-12748,84
178820,-12322,87
179080,-12267,90
180197,-12158,81
180578,-12252,88
183236,-12791,82
183539,-12825,90
183683,-12633,88
183901,-12461,90
184059,-12021,81
184333,-12275,88
186132,-12282,90
187971,-12680,81
188188,-12785,89
188930,-12017,83
189012,-12265,89
189103,-12548,86
189210,-12380,85
190905,-12592,84
191446,-12221,85
192104,-12532,86
192281,-12163,87
194397,-12813,82
195410,-12371,88
195844,-12981,85
196393,-12789,88
196428,-12370,90
197256,-12565,86
197871,-13000,87
197889,-12639,87
198007,-12403,84
198470,-12192,85
199791,-12440,90
200001,-12470,89
201869,-12972,85
202179,-12383,90
202904,-12841,89
202985,-12380,90
203116,-12660,85
203612,-12677,81
205137,-12938,90
205743,-12490,89
206843,-12903,89
207893,-12390,90
208436,-12315,90
209898,-12042,88
210583,-12037,85
211003,-12753,83
211467,-12703,82
211947,-12163,82
212016,-12929,89
212459,-12403,90
212485,-12161,87
212790,-12450,87
213081,-12321,88
213296,-12539,86
216725,-12901,89
217986,-12724,87
218781,-12739,82
219155,-12494,90
219349,-12681,86
219939,-12368,85
220384,-12720,86
220584,-12154,81
221314,-12976,86
221435,-12354,88
221912,-12935,84
221932,-12372,84
222219,-12781,87
223325,-12230,84
223925,-12644,85
223971,-12078,84
225364,-12673,87
225436,-12318,84
226115,-12885,87
226120,-12101,90
226238,-12396,89
227473,-12976,81
227506,-12142,86
229029,-12912,88
230383,-12092,85
230637,-12636,89
231128,-12904,81
231419,-12871,88
232646,-12741,87
233372,-12795,83
233947,-12859,89
235283,-12266,84
235473,-12760,83
236957,-12732,81
237600,-12642,89
237835,-12622,86
238063,-12049,89
240244,-12337,86
241287,-12215,88
241527,-12304,83
241594,-12140,86
241645,-12490,86
241886,-12946,81
242872,-12461,81
243802,-12750,85
244911,-12131,89
245362,-12929,88
245489,-12924,89
245632,-12429,89
246777,-12091,87
247568,-12375,88
247575,-12668,88
249336,-12774,86
249613,-12338,89
249800,-12336,85
250108,-12765,85
251117,-12275,87
251253,-12486,87
251296,-12497,85
252855,-12700,83
253054,-12951,89
254363,-12234,84
254379,-12686,81
255680,-12552,90
255944,-12863,86
256486,-12098,87
256877,-12743,87
258943,-12698,90
259263,-12149,90
259351,-12314,89
259466,-12313,83
260031,-12988,88
260099,-12942,87
260213,-12835,83
261950,-12187,82
262180,-12313,90
262258,-12042,87
263055,-12343,90
263132,-12649,90
263881,-12258,81
264028,-12793,89
264038,-12010,89
264108,-12678,90
264636,-12367,85
264895,-12767,90
265207,-12689,83
265223,-12916,84
266538,-12525,86
266813,-12938,90
266920,-12958,86
267598,-12160,82
267851,-12421,90
268241,-12403,82
269793,-12130,86
269951,-12151,88
270231,-12719,86
270362,-12905,82
270551,-12156,89
270667,-12078,88
270671,-12348,83
270918,-12632,89
270927,-12771,87
271099,-12743,84
271272,-12413,89
271567,-12634,88
272079,-12695,88
272309,-12932,85
272698,-12991,90
273800,-12501,82
274076,-12976,88
274335,-12232,90
274446,-12499,83
274446,-12264,87
274541,-12180,90
274670,-12107,83
274767,-12776,85
274890,-12302,88
274957,-12502,88
275545,-12625,90
275578,-12988,82
275845,-12681,81
276130,-12939,89
276167,-12675,90
276381,-12690,86
276590,-12991,84
277143,-12659,90
277153,-12997,81
277258,-12770,86
277505,-12949,86
277537,-12966,87
277580,-12591,88
277863,-12592,85
278388,-12706,81
278838,-12186,81
278864,-12951,88
278981,-12835,86
279384,-12682,89
279689,-12052,83
281133,-12690,90
281278,-12799,90
282073,-12379,82
282212,-12556,89
282373,-12825,89
282401,-12361,89
284445,-12799,88
285043,-12604,89
285289,-12990,85
285372,-12759,85
285689,-12727,87
286082,-12562,87
286684,-12404,88
286811,-12349,88
286849,-12844,81
287254,-12856,83
287341,-12090,87
287675,-12477,84
287948,-12676,83
288534,-12086,83
288602,-12586,89
288666,-12800,81
289138,-12834,85
289641,-12976,88
289684,-12660,85
289765,-12733,88
290263,-12269,86
290292,-12114,85
290402,-12772,87
291171,-12683,90
291585,-12575,83
291700,-12208,90
292051,-12145,82
292052,-12145,81
292358,-12530,88
292504,-12876,89
292509,-12580,82
292730,-12981,85
292858,-12451,90
292941,-12399,90
293054,-12706,86
293054,-12391,89
293923,-12066,88
294537,-12758,82
294763,-12623,89
295096,-12607,89
296251,-12606,89
296854,-12969,84
297923,-12035,90
298467,-12798,88
298615,-12361,83
299277,-12565,87
299331,-12570,87
299446,-12728,89
299910,-12031,89
300070,-12995,89
300353,-12093,86
300645,-12708,86
301093,-12203,83
301328,-12860,82
301599,-12286,85
301725,-12273,88
302522,-12832,90
302603,-12094,88
303541,-12330,90
304403,-12518,89
304655,-12291,84
304734,-12440,89
305597,-12919,90
306430,-12637,86
306898,-12075,87
307536,-12115,85
308576,-12647,83
308873,-12961,81
309229,-12740,90
309268,-12890,90
309745,-12081,85
310228,-12202,84
310430,-12339,87
310721,-12004,86
311554,-12453,88
311566,-12810,85
311625,-12802,88
311640,-12294,90
311824,-12513,88
312975,-12496,87
313489,-12292,82
313915,-12867,83
314516,-12618,90
314524,-12381,85
315366,-12541,86
316741,-12686,87
316970,-12185,90
317594,-12536,90
317960,-12962,87
318279,-12789,88
318480,-12538,87
318550,-12091,89
319879,-12352,90
320355,-12318,85
320737,-12767,89
321852,-12252,90
322034,-12089,86
322179,-12590,88
322371,-12079,84
322516,-12511,85
322629,-12416,90
322990,-12767,81
323426,-12952,88
323478,-12138,85
323878,-12969,83
324230,-12570,90
324914,-12622,83
325653,-12042,84
326444,-12531,87
326558,-12002,90
328228,-12979,86
328711,-12879,86
329226,-12214,81
329260,-12980,85
329486,-12924,82
330055,-12225,90
330103,-12853,84
331704,-12512,86
332567,-12333,84
333451,-12700,86
334410,-12239,86
335170,-12262,87
335344,-12186,85
336230,-12383,86
336348,-12077,88
336535,-12801,89
336922,-12284,89
337196,-12229,85
338452,-12389,87
338519,-12158,90
338947,-12876,84
339211,-12213,85
339894,-12616,83
339895,-12616,83
339926,-12293,89
340348,-12624,89
340736,-12350,83
340755,-12333,82
341013,-12686,83
341537,-12159,82
341936,-12506,87
342623,-12441,88
342642,-12692,81
342902,-12034,88
343569,-12750,89
345312,-12809,85
345372,-12083,90
345701,-12874,81
345985,-12286,87
346055,-12791,90
346747,-12731,82
347200,-12344,90
347361,-12618,86
347438,-12087,86
347845,-12702,88
348203,-12823,82
349436,-12795,81
350307,-12830,81
351078,-12783,89
351356,-12524,87
352146,-13000,88
352491,-12877,85
352822,-12195,83
353350,-12665,85
353643,-12326,85
355791,-12220,88
356646,-12758,86
356717,-12437,90
357730,-12821,88
359277,-12960,82
359641,-12467,89
359723,-12778,86
245,-11824,83
302,-11964,86
560,-11964,89
1117,-11191,87
1365,-11841,90
1845,-11033,88
1847,-11613,82
1952,-11129,83
2596,-11786,83
2975,-11165,84
3138,-11693,84
3521,-11312,82
3918,-11033,86
3954,-11990,89
4423,-11215,86
4732,-11589,87
5071,-11168,81
6536,-11377,81
7883,-11273,81
8008,-11455,90
8597,-11283,85
10196,-11367,89
11393,-11096,81
13389,-11861,89
13913,-11060,85
14027,-11532,85
14524,-11112,89
15529,-11256,81
17755,-11384,81
18427,-11929,85
18516,-11832,86
19570,-11527,82
20135,-11468,82
20874,-11712,85
20956,-11405,90
21342,-11592,88
21943,-11954,90
23441,-11594,82
23949,-11375,82
25188,-11570,89
25553,-11107,88
25835,-11077,87
25884,-11414,90
26165,-11656,83
27439,-11906,90
28070,-11796,88
28614,-11029,85
28725,-11511,81
29636,-11369,88
29825,-11897,83
35336,-11360,83
35447,-11923,89
36672,-11872,90
36937,-11979,87
37079,-11716,84
37375,-11346,83
37471,-11586,83
39286,-11197,81
40930,-11897,82
41153,-11498,88
41407,-11106,81
42596,-11534,85
44409,-11744,82
45085,-11294,85
47316,-11730,86
47747,-11100,86
49064,-11214,87
49307,-11169,85
49341,-11049,88
50363,-11077,90
50649,-11701,86
50812,-11659,90
50846,-11394,84
52496,-11147,85
52671,-11446,89
52767,-11886,90
52797,-11387,87
53088,-11230,85
53110,-11965,84
53310,-11176,85
53887,-11075,83
55141,-11277,81
55841,-11712,82
57122,-11772,86
57519,-11140,83
57563,-11742,89
58700,-11814,85
59388,-11456,89
59441,-11908,89
59745,-11435,84
60482,-11410,89
60631,-11414,86
60776,-11822,90
61008,-11748,87
61190,-11814,83
61429,-11627,90
61491,-11700,90
61578,-11910,89
62359,-11994,85
64698,-11737,88
65033,-11560,87
65246,-11926,88
65427,-11655,88
65498,-11752,89
65673,-11477,90
66500,-11170,82
66756,-11321,87
66996,-11175,84
68614,-11718,88
68665,-11636,84
68864,-11573,88
69085,-11611,90
69103,-11265,83
69362,-11867,86
69473,-11881,84
69926,-11446,90
70114,-11772,88
70458,-11711,88
70493,-11593,83
71463,-11950,81
72067,-11065,90
72139,-11752,83
73517,-11119,82
73891,-11381,88
74092,-11052,86
74470,-11639,83
74795,-11810,87
75068,-11300,86
75535,-11096,86
75965,-11662,82
75979,-11535,90
76161,-11177,88
76614,-11650,90
76848,-11875,85
77342,-11129,82
77567,-11484,83
77871,-11333,84
78003,-11263,88
78069,-11803,81
78674,-11320,84
79754,-11138,86
79895,-11207,90
80243,-11615,83
80749,-11346,89
80887,-11203,82
80917,-11787,86
81304,-11315,88
81304,-11312,86
81620,-11535,90
82269,-11391,90
82529,-11440,86
83521,-11360,87
83686,-11799,82
83971,-11849,89
84150,-11801,87
85072,-11251,84
85755,-11824,87
86283,-11737,89
86872,-11511,87
87263,-11107,90
87505,-11834,87
87996,-11356,86
88297,-11605,84
88655,-11823,84
88958,-11656,81
89200,-11762,87
89656,-11044,90
89698,-11263,89
89900,-11692,88
89916,-11728,88
90301,-11704,86
90406,-11038,87
90771,-11891,82
91095,-11990,89
91172,-11480,89
91539,-11532,88
91677,-11963,81
92105,-11487,88
92115,-11228,86
92340,-11952,85
92456,-11728,83
92983,-11936,84
93183,-11190,83
93503,-11177,84
93716,-11140,86
93722,-11803,90
93801,-11916,82
93938,-11586,88
94119,-11143,88
94345,-11381,81
94426,-11643,86
95237,-11849,89
95406,-11070,88
95970,-11673,88
96451,-11250,87
96525,-11943,88
96659,-11877,82
96714,-11208,87
97042,-11462,90
97140,-11947,90
97195,-11627,87
97290,-11677,85
97326,-11803,84
97530,-11809,87
98075,-11825,90
98192,-11531,88
98247,-11029,90
98422,-11859,84
98512,-11475,83
98633,-11230,81
98839,-11681,84
98858,-11989,87
99382,-11465,82
99403,-11682,86
99763,-11269,87
99976,-11332,85
100321,-11604,88
100358,-11312,81
100803,-11409,88
101038,-11001,87
101078,-11127,82
101276,-11413,87
101284,-11695,87
101892,-11038,90
101951,-11724,89
102014,-11875,89
102090,-11276,83
102117,-11088,83
102136,-11852,85
102355,-11196,90
102474,-11703,88
102523,-11371,83
102862,-11407,84
103075,-11539,86
103161,-11103,81
103257,-11725,83
103429,-11682,89
103641,-11392,84
103759,-11771,81
103784,-11433,86
103929,-11864,89
103938,-11859,88
103999,-11539,89
104224,-11380,89
104676,-11829,85
104795,-11669,84
104913,-11972,82
105157,-11246,81
105341,-11232,84
105438,-11221,90
105537,-11168,88
105709,-11896,90
105759,-11117,89
105930,-11552,90
105979,-11576,89
106190,-11258,83
106218,-11647,88
106548,-11265,87
106607,-11253,85
106627,-11538,87
106691,-11619,87
106941,-11806,89
106970,-11914,87
107224,-11502,87
107409,-11038,90
107595,-11244,87
108054,-11387,90
108273,-11622,90
108750,-11870,83
109096,-11100,90
109253,-11724,88
109451,-11958,86
109632,-11193,83
110018,-11735,88
110124,-11243,89
110415,-11834,90
110532,-11467,88
110560,-11109,88
110590,-11996,87
110633,-11243,89
110741,-11935,90
110810,-11089,90
111060,-11460,86
111068,-11410,88
111164,-11396,90
111667,-11587,89
111687,-11053,82
111837,-11492,84
111908,-11199,87
111961,-11553,90
112008,-11914,87
112290,-11049,85
112397,-11835,87
112450,-11395,88
112482,-11250,86
112909,-11027,89
112987,-11602,82
113101,-11545,81
113155,-11441,85
113189,-11189,90
113297,-11612,90
113513,-11047,90
113528,-11239,82
113685,-11127,90
113950,-11453,87
114303,-11458,89
114772,-11832,84
114901,-11429,84
115043,-11846,84
115109,-11873,87
115411,-11363,87
115440,-11256,83
115534,-11299,84
115555,-11350,88
116131,-11897,90
116263,-11764,81
116450,-11411,89
116629,-11104,90
116906,-11953,83
117253,-11114,87
117282,-11344,88
117323,-11695,89
117565,-11573,87
117989,-11587,90
118028,-11851,89
118030,-11178,90
118087,-11655,83
118140,-11921,84
118508,-11155,84
118702,-11075,83
118738,-11193,85
118786,-11011,90
118833,-11774,81
119021,-11940,86
119119,-11052,89
119458,-11886,87
119483,-11856,81
119707,-11036,83
119737,-11234,90
119745,-11515,87
120127,-11035,90
120395,-11732,87
120632,-11971,84
120892,-11082,90
121053,-11853,85
121071,-11721,90
121832,-11442,87
121857,-11836,89
121908,-11662,83
122101,-11286,90
122302,-11581,81
122335,-11764,90
122446,-11510,87
122637,-11544,90
122760,-11123,88
122781,-11763,85
122937,-11341,83
122975,-11473,85
123026,-11870,90
123392,-11019,87
123522,-11761,85
123639,-11531,87
123794,-11931,88
124102,-11818,88
124117,-11766,83
124345,-11769,86
124792,-11548,88
124822,-11643,88
125030,-11327,88
125749,-11500,90
126055,-11170,86
126139,-11509,86
126812,-11402,88
127134,-11386,84
127622,-11839,87
128526,-11753,88
128773,-11711,88
129010,-11603,87
129659,-11696,87
129697,-11626,86
130266,-11164,89
130619,-11023,86
130689,-11411,89
131439,-11121,85
131505,-11523,87
131563,-11393,82
131989,-11769,90
132563,-11137,83
132921,-11919,90
132959,-11139,89
133069,-11250,88
133227,-11533,85
133308,-11223,82
133810,-11386,85
133974,-11886,85
134020,-11154,81
134657,-11331,83
135427,-11259,89
135908,-11916,88
136259,-11388,88
136502,-11743,85
137286,-11572,84
137585,-11440,90
138128,-11563,90
138144,-11495,83
138353,-11092,88
138873,-11062,83
138963,-11640,90
139108,-11924,83
139114,-11018,84
139459,-11779,83
139816,-11232,87
139942,-11194,83
140229,-11601,84
140262,-11382,90
140379,-11844,87
140729,-11710,85
140978,-11796,89
143163,-11154,87
144217,-11127,88
145203,-11939,85
146691,-11905,89
146955,-11548,82
147134,-11534,86
148638,-11620,87
148975,-11249,88
149673,-11074,90
150282,-11082,89
150729,-11226,84
150771,-11176,90
151268,-11971,88
151333,-11201,84
151345,-11709,86
151777,-11314,90
151954,-11050,83
152257,-11537,89
153072,-11135,83
153210,-11202,87
154032,-11467,88
154200,-11726,85
154764,-11723,88
155749,-11281,84
157567,-11010,90
157773,-11760,85
158301,-11790,87
158580,-11858,84
158609,-11263,89
158651,-11124,81
158738,-11781,88
159330,-11512,88
159434,-11050,84
159530,-11216,88
160054,-11571,81
160806,-11059,87
162654,-11929,89
163050,-11693,85
163861,-11681,85
164377,-11089,88
164615,-11419,82
165241,-11464,90
165299,-11516,83
165539,-11849,88
166513,-11188,84
166761,-11945,83
167133,-11995,90
167180,-11186,87
167280,-11370,88
167831,-11325,90
168725,-11234,86
169154,-11481,89
169396,-11102,86
169722,-11769,86
169722,-11768,86
169755,-11418,88
169920,-11765,85
170010,-11095,85
170660,-11169,89
171081,-11671,87
171250,-11208,87
171324,-11960,87
171980,-11062,88
172241,-11041,85
172748,-11468,89
172754,-11789,90
173038,-11363,87
173102,-11692,89
174046,-11515,90
174659,-11239,86
175604,-11518,87
176765,-11824,87
177533,-11045,86
177566,-11297,88
177779,-11304,90
178042,-11310,88
178608,-11340,88
178673,-11050,82
179043,-11579,90
179635,-11576,86
179787,-11131,88
179874,-11605,84
180733,-11813,86
181178,-11125,86
181895,-11095,89
182371,-11855,85
182995,-11834,90
184461,-11010,86
184795,-11522,86
185285,-11476,86
185385,-11782,88
185398,-11053,86
185646,-11565,87
185679,-11642,85
186494,-11890,86
186908,-11710,90
187901,-11076,83
188295,-11134,82
188692,-11442,89
189575,-11525,90
189615,-11528,82
189639,-11538,88
190274,-11584,90
190440,-11592,86
190547,-11185,87
191102,-11319,84
191810,-11475,86
192833,-11845,88
193297,-11921,89
195349,-11157,86
196510,-11028,90
196798,-11618,86
196891,-11390,89
197822,-11106,90
197827,-11928,82
198172,-11581,81
198467,-11555,85
198984,-11241,84
199213,-11771,88
199860,-11148,81
200827,-11041,87
202075,-11046,85
203019,-11257,87
203456,-11156,90
204043,-11663,85
204055,-11437,82
204624,-11103,84
204830,-11065,82
205940,-11909,85
206082,-11173,90
206959,-11285,87
207011,-11481,85
207130,-11307,84
207747,-11419,84
209447,-11537,81
210015,-11786,85
210252,-11309,84
210299,-11930,88
210470,-11473,90
210582,-11083,82
211096,-11495,90
211968,-11152,86
212198,-11565,87
212643,-11392,88
212669,-11638,83
212898,-11892,81
213143,-11961,89
215297,-11842,82
215554,-11808,83
216145,-11097,89
216657,-11624,90
216948,-11328,85
217179,-11172,90
217827,-11870,81
218785,-11532,85
219112,-11090,89
219179,-11643,84
220891,-11617,87
221070,-11617,83
221220,-11218,87
221425,-11318,86
221774,-11551,86
224260,-11507,90
224541,-11333,81
225181,-11137,88
225580,-11741,82
226167,-11665,84
226526,-11196,87
227166,-11726,87
227409,-11576,89
227839,-11056,84
228850,-11447,81
229511,-11034,87
229835,-11182,90
229851,-11623,89
230048,-11152,81
230130,-11032,84
231316,-11126,89
231525,-11699,84
232356,-11730,81
232875,-11942,90
232909,-11244,83
233392,-11065,86
233654,-11851,83
237502,-11061,87
237555,-11565,86
238491,-11347,89
238652,-11497,82
240393,-11278,86
241270,-11638,89
241731,-11532,88
241891,-11564,81
241937,-11920,84
242334,-11552,86
242462,-11132,82
242882,-11263,87
243089,-11201,84
243517,-11738,90
243749,-11715,86
244681,-11289,81
244688,-11507,84
245532,-11447,84
247363,-11221,86
247585,-11321,89
248135,-11955,84
249375,-11870,82
249622,-11540,85
251663,-11648,85
251737,-11140,84
251744,-11604,89
252245,-11406,87
253391,-11750,89
253871,-11893,89
253890,-11349,81
255051,-11751,88
255147,-11076,88
255595,-11893,87
256459,-11641,84
259790,-11986,81
259966,-11352,90
260088,-11628,86
260252,-11549,90
260425,-11058,90
260425,-11058,87
261012,-11702,81
261024,-11696,89
261265,-11069,90
261963,-11980,90
262783,-11349,82
263487,-11035,89
263719,-11706,86
263724,-11814,88
263753,-11970,90
264653,-11515,84
264708,-11450,90
266230,-11763,88
267269,-11342,84
269166,-11922,84
269398,-11534,82
269448,-11039,86
269990,-11546,88
270083,-11260,89
270697,-11643,87
271263,-11508,84
271481,-11707,82
271690,-11482,90
272264,-11802,86
272468,-11750,88
273983,-11018,84
274207,-11407,87
274418,-11246,88
274514,-11294,89
274724,-11509,87
274781,-11633,88
275130,-11809,86
275368,-11694,84
275658,-11862,84
275719,-11602,87
275722,-11286,85
275723,-11668,90
276060,-11242,89
276201,-11364,89
276216,-11490,89
276761,-11412,87
277050,-11079,82
277560,-11463,87
277619,-11285,90
277694,-11797,86
277796,-11890,89
278051,-11986,88
279128,-11987,87
